date,product,store,sales
2015-09-20,Product_D,Warehouse_3,1726.4150647500378
2015-09-27,Product_A,Warehouse_1,989.9351097433245
2015-09-27,Product_A,Warehouse_2,1194.1672352473947
2015-09-27,Product_A,Warehouse_3,1439.8453240623976
2015-09-27,Product_B,Warehouse_1,1060.6356653271173
2015-09-27,Product_B,Warehouse_2,1289.938264504441
2015-09-27,Product_B,Warehouse_3,1469.99587619577
2015-09-27,Product_C,Warehouse_1,1157.8435250982322
2015-09-27,Product_C,Warehouse_2,1367.1460905664417
2015-09-27,Product_C,Warehouse_3,1643.8731084673207
2015-09-27,Product_D,Warehouse_1,1312.5910194741211
2015-09-27,Product_D,Warehouse_2,1466.0419685582463
2015-09-27,Product_D,Warehouse_3,1698.4449196203502
2015-10-04,Product_A,Warehouse_1,934.7583644546692
2015-10-04,Product_A,Warehouse_2,1180.0330894315948
2015-10-04,Product_A,Warehouse_3,1524.1774565541425
2015-10-04,Product_B,Warehouse_1,1112.1865373274907
2015-10-04,Product_B,Warehouse_2,1353.2816761622978
2015-10-04,Product_B,Warehouse_3,1513.424311053554
2015-10-04,Product_C,Warehouse_1,1234.1071915728685
2015-10-04,Product_C,Warehouse_2,1449.8616342947369
2015-10-04,Product_C,Warehouse_3,1561.4678999344546
2015-10-04,Product_D,Warehouse_1,1315.15191694708
2015-10-04,Product_D,Warehouse_2,1595.6419895316026
2015-10-04,Product_D,Warehouse_3,1676.9237023081137
2015-10-11,Product_A,Warehouse_1,988.3767371241671
2015-10-11,Product_A,Warehouse_2,1201.314165942428
2015-10-11,Product_A,Warehouse_3,1430.1499334695905
2015-10-11,Product_B,Warehouse_1,1142.9446229930722
2015-10-11,Product_B,Warehouse_2,1380.069312551711
2015-10-11,Product_B,Warehouse_3,1541.673641484211
2015-10-11,Product_C,Warehouse_1,1213.5960735208614
2015-10-11,Product_C,Warehouse_2,1479.6570862913188
2015-10-11,Product_C,Warehouse_3,1651.9042809178572
2015-10-11,Product_D,Warehouse_1,1241.9147539979274
2015-10-11,Product_D,Warehouse_2,1643.0171418285781
2015-10-11,Product_D,Warehouse_3,1805.1947992206149
2015-10-18,Product_A,Warehouse_1,1008.2880186724244
2015-10-18,Product_A,Warehouse_2,1235.5942348977019
2015-10-18,Product_A,Warehouse_3,1482.9166673105701
2015-10-18,Product_B,Warehouse_1,1108.088690175934
2015-10-18,Product_B,Warehouse_2,1353.2163193296292
2015-10-18,Product_B,Warehouse_3,1571.927653489352
2015-10-18,Product_C,Warehouse_1,1165.9574344240561
2015-10-18,Product_C,Warehouse_2,1386.582137131635
2015-10-18,Product_C,Warehouse_3,1662.7691497013072
2015-10-18,Product_D,Warehouse_1,1339.7394536682195
2015-10-18,Product_D,Warehouse_2,1562.8885578264753
2015-10-18,Product_D,Warehouse_3,1710.0703290780923
2015-10-25,Product_A,Warehouse_1,1002.2484692630665
2015-10-25,Product_A,Warehouse_2,1116.7667560316095
2015-10-25,Product_A,Warehouse_3,1359.398708485406
2015-10-25,Product_B,Warehouse_1,1119.0520345437028
2015-10-25,Product_B,Warehouse_2,1357.9265907889899
2015-10-25,Product_B,Warehouse_3,1543.257648137563
2015-10-25,Product_C,Warehouse_1,1210.286631109393
2015-10-25,Product_C,Warehouse_2,1403.1101514862432
2015-10-25,Product_C,Warehouse_3,1627.5577114426922
2015-10-25,Product_D,Warehouse_1,1320.6092888653857
2015-10-25,Product_D,Warehouse_2,1586.9260055577638
2015-10-25,Product_D,Warehouse_3,1724.0207683346905
2015-11-01,Product_A,Warehouse_1,960.937701890135
2015-11-01,Product_A,Warehouse_2,1171.372093248384
2015-11-01,Product_A,Warehouse_3,1510.937966848179
2015-11-01,Product_B,Warehouse_1,1076.441976927496
2015-11-01,Product_B,Warehouse_2,1373.2248726516766
2015-11-01,Product_B,Warehouse_3,1521.581363239531
2015-11-01,Product_C,Warehouse_1,1226.5120853048757
2015-11-01,Product_C,Warehouse_2,1428.293360861579
2015-11-01,Product_C,Warehouse_3,1696.0692479729598
2015-11-01,Product_D,Warehouse_1,1325.3579085728018
2015-11-01,Product_D,Warehouse_2,1533.3340358577423
2015-11-01,Product_D,Warehouse_3,1658.4598251300254
2015-11-08,Product_A,Warehouse_1,1045.3345255854001
2015-11-08,Product_A,Warehouse_2,1261.552125348903
2015-11-08,Product_A,Warehouse_3,1446.9572790326893
2015-11-08,Product_B,Warehouse_1,1204.8948130543367
2015-11-08,Product_B,Warehouse_2,1337.7585677390116
2015-11-08,Product_B,Warehouse_3,1549.948872805951
2015-11-08,Product_C,Warehouse_1,1317.425200513409
2015-11-08,Product_C,Warehouse_2,1357.4992905320926
2015-11-08,Product_C,Warehouse_3,1612.2087326100316
2015-11-08,Product_D,Warehouse_1,1406.3079376009632
2015-11-08,Product_D,Warehouse_2,1581.8064574155542
2015-11-08,Product_D,Warehouse_3,1768.9190049420235
2015-11-15,Product_A,Warehouse_1,1076.632536973224
2015-11-15,Product_A,Warehouse_2,1251.353310456051
2015-11-15,Product_A,Warehouse_3,1516.5798713766135
2015-11-15,Product_B,Warehouse_1,1153.8879584865358
2015-11-15,Product_B,Warehouse_2,1346.993355294764
2015-11-15,Product_B,Warehouse_3,1542.9479337062821
2015-11-15,Product_C,Warehouse_1,1244.6431977775194
2015-11-15,Product_C,Warehouse_2,1377.1491359592067
2015-11-15,Product_C,Warehouse_3,1673.533652723167
2015-11-15,Product_D,Warehouse_1,1328.4780133108336
2015-11-15,Product_D,Warehouse_2,1626.0957548930203
2015-11-15,Product_D,Warehouse_3,1731.217476470579
2015-11-22,Product_A,Warehouse_1,1056.0459142087827
2015-11-22,Product_A,Warehouse_2,1247.3301093130667
2015-11-22,Product_A,Warehouse_3,1403.7221482445373
2015-11-22,Product_B,Warehouse_1,1184.6068414259253
2015-11-22,Product_B,Warehouse_2,1430.253182028001
2015-11-22,Product_B,Warehouse_3,1534.2611390170077
2015-11-22,Product_C,Warehouse_1,1219.9760607207288
2015-11-22,Product_C,Warehouse_2,1417.2485634472314
2015-11-22,Product_C,Warehouse_3,1540.3819053341329
2015-11-22,Product_D,Warehouse_1,1326.1093428148495
2015-11-22,Product_D,Warehouse_2,1547.5499058004161
2015-11-22,Product_D,Warehouse_3,1787.7378962590142
2015-11-29,Product_A,Warehouse_1,1083.0023870574964
2015-11-29,Product_A,Warehouse_2,1214.1750458781653
2015-11-29,Product_A,Warehouse_3,1421.1588502613056
2015-11-29,Product_B,Warehouse_1,1191.195265280722
2015-11-29,Product_B,Warehouse_2,1326.326805146356
2015-11-29,Product_B,Warehouse_3,1509.4985230122193
2015-11-29,Product_C,Warehouse_1,1304.6259224717137
2015-11-29,Product_C,Warehouse_2,1486.8792833525317
2015-11-29,Product_C,Warehouse_3,1635.9395895887128
2015-11-29,Product_D,Warehouse_1,1305.3111276110667
2015-11-29,Product_D,Warehouse_2,1434.4059840377645
2015-11-29,Product_D,Warehouse_3,1764.4851802787362
2015-12-06,Product_A,Warehouse_1,1015.181513872391
2015-12-06,Product_A,Warehouse_2,1161.8633995429625
2015-12-06,Product_A,Warehouse_3,1539.241026367451
2015-12-06,Product_B,Warehouse_1,1192.3983895504944
2015-12-06,Product_B,Warehouse_2,1303.0495903441517
2015-12-06,Product_B,Warehouse_3,1499.279930852037
2015-12-06,Product_C,Warehouse_1,1303.548089108581
2015-12-06,Product_C,Warehouse_2,1416.1014691732064
2015-12-06,Product_C,Warehouse_3,1724.8074933763942
2015-12-06,Product_D,Warehouse_1,1390.8229656313079
2015-12-06,Product_D,Warehouse_2,1586.8298260283411
2015-12-06,Product_D,Warehouse_3,1780.234772780715
2015-12-13,Product_A,Warehouse_1,1069.5725436011955
2015-12-13,Product_A,Warehouse_2,1304.0255599588554
2015-12-13,Product_A,Warehouse_3,1437.2959818742197
2015-12-13,Product_B,Warehouse_1,1164.2975986717192
2015-12-13,Product_B,Warehouse_2,1397.5973293838597
2015-12-13,Product_B,Warehouse_3,1588.1494859293064
2015-12-13,Product_C,Warehouse_1,1200.250659736567
2015-12-13,Product_C,Warehouse_2,1434.9795166347867
2015-12-13,Product_C,Warehouse_3,1672.6401752709578
2015-12-13,Product_D,Warehouse_1,1339.599264548005
2015-12-13,Product_D,Warehouse_2,1648.7329280486667
2015-12-13,Product_D,Warehouse_3,1740.3423402622943
2015-12-20,Product_A,Warehouse_1,1051.8890776211654
2015-12-20,Product_A,Warehouse_2,1298.4715089088652
2015-12-20,Product_A,Warehouse_3,1476.5266371617458
2015-12-20,Product_B,Warehouse_1,1152.7362771397616
2015-12-20,Product_B,Warehouse_2,1322.1753235559627
2015-12-20,Product_B,Warehouse_3,1575.0757028698383
2015-12-20,Product_C,Warehouse_1,1311.9548220189197
2015-12-20,Product_C,Warehouse_2,1483.9547612049114
2015-12-20,Product_C,Warehouse_3,1621.090823927194
2015-12-20,Product_D,Warehouse_1,1446.8387478488355
2015-12-20,Product_D,Warehouse_2,1487.6711054982052
2015-12-20,Product_D,Warehouse_3,1680.8657179098605
2015-12-27,Product_A,Warehouse_1,1108.0278612228615
2015-12-27,Product_A,Warehouse_2,1271.2920239301345
2015-12-27,Product_A,Warehouse_3,1432.525072684798
2015-12-27,Product_B,Warehouse_1,1105.0714636222335
2015-12-27,Product_B,Warehouse_2,1476.039991964015
2015-12-27,Product_B,Warehouse_3,1565.854543607772
2015-12-27,Product_C,Warehouse_1,1286.7100585422886
2015-12-27,Product_C,Warehouse_2,1475.894254861909
2015-12-27,Product_C,Warehouse_3,1681.740397886558
2015-12-27,Product_D,Warehouse_1,1387.0047230262403
2015-12-27,Product_D,Warehouse_2,1596.6212004877439
2015-12-27,Product_D,Warehouse_3,1741.2388799619664
2016-01-03,Product_A,Warehouse_1,1080.4179006824077
2016-01-03,Product_A,Warehouse_2,1207.9488595820549
2016-01-03,Product_A,Warehouse_3,1455.984779674923
2016-01-03,Product_B,Warehouse_1,1208.5556398223357
2016-01-03,Product_B,Warehouse_2,1447.2511687751346
2016-01-03,Product_B,Warehouse_3,1624.951976318809
2016-01-03,Product_C,Warehouse_1,1277.9653828061034
2016-01-03,Product_C,Warehouse_2,1431.8413543957422
2016-01-03,Product_C,Warehouse_3,1556.1320427286282
2016-01-03,Product_D,Warehouse_1,1452.58669873904
2016-01-03,Product_D,Warehouse_2,1565.5385506744924
2016-01-03,Product_D,Warehouse_3,1772.576749689797
2016-01-10,Product_A,Warehouse_1,1101.5786983954035
2016-01-10,Product_A,Warehouse_2,1224.7219976304054
2016-01-10,Product_A,Warehouse_3,1477.510890994423
2016-01-10,Product_B,Warehouse_1,1296.1735974884987
2016-01-10,Product_B,Warehouse_2,1420.2693469288672
2016-01-10,Product_B,Warehouse_3,1612.9624578256728
2016-01-10,Product_C,Warehouse_1,1215.875276100912
2016-01-10,Product_C,Warehouse_2,1607.180094729132
2016-01-10,Product_C,Warehouse_3,1623.8602545686829
2016-01-10,Product_D,Warehouse_1,1491.1162377722198
2016-01-10,Product_D,Warehouse_2,1489.2471992406097
2016-01-10,Product_D,Warehouse_3,1865.268271936221
2016-01-17,Product_A,Warehouse_1,1175.9027134500113
2016-01-17,Product_A,Warehouse_2,1253.7795439336082
2016-01-17,Product_A,Warehouse_3,1516.1290186136441
2016-01-17,Product_B,Warehouse_1,1222.3740286052332
2016-01-17,Product_B,Warehouse_2,1354.3102758384348
2016-01-17,Product_B,Warehouse_3,1522.5441194631535
2016-01-17,Product_C,Warehouse_1,1229.1141328429617
2016-01-17,Product_C,Warehouse_2,1522.0504109979904
2016-01-17,Product_C,Warehouse_3,1690.7442198740298
2016-01-17,Product_D,Warehouse_1,1366.784948334892
2016-01-17,Product_D,Warehouse_2,1643.338400558323
2016-01-17,Product_D,Warehouse_3,1820.403395469574
2016-01-24,Product_A,Warehouse_1,1057.2268636817184
2016-01-24,Product_A,Warehouse_2,1234.9399240491305
2016-01-24,Product_A,Warehouse_3,1521.1630869344037
2016-01-24,Product_B,Warehouse_1,1168.120831572097
2016-01-24,Product_B,Warehouse_2,1399.960243126575
2016-01-24,Product_B,Warehouse_3,1673.814948631386
2016-01-24,Product_C,Warehouse_1,1320.116412003739
2016-01-24,Product_C,Warehouse_2,1451.8866500123381
2016-01-24,Product_C,Warehouse_3,1703.0330594909885
2016-01-24,Product_D,Warehouse_1,1347.3677523592305
2016-01-24,Product_D,Warehouse_2,1675.426107797436
2016-01-24,Product_D,Warehouse_3,1766.9210625198389
2016-01-31,Product_A,Warehouse_1,1105.363537348681
2016-01-31,Product_A,Warehouse_2,1310.3866287339715
2016-01-31,Product_A,Warehouse_3,1502.9625234186851
2016-01-31,Product_B,Warehouse_1,1097.072552243173
2016-01-31,Product_B,Warehouse_2,1322.6789468008335
2016-01-31,Product_B,Warehouse_3,1572.3824862215454
2016-01-31,Product_C,Warehouse_1,1310.9715916665766
2016-01-31,Product_C,Warehouse_2,1488.1110392857115
2016-01-31,Product_C,Warehouse_3,1647.1426263424491
2016-01-31,Product_D,Warehouse_1,1327.578784043915
2016-01-31,Product_D,Warehouse_2,1574.922122775033
2016-01-31,Product_D,Warehouse_3,1771.5761977660138
2016-02-07,Product_A,Warehouse_1,1138.9430930688598
2016-02-07,Product_A,Warehouse_2,1296.985347081306
2016-02-07,Product_A,Warehouse_3,1543.4366530106884
2016-02-07,Product_B,Warehouse_1,1183.5687817032017
2016-02-07,Product_B,Warehouse_2,1400.5033867285085
2016-02-07,Product_B,Warehouse_3,1595.898951207091
2016-02-07,Product_C,Warehouse_1,1274.1829218441173
2016-02-07,Product_C,Warehouse_2,1544.5572030109083
2016-02-07,Product_C,Warehouse_3,1672.6214703344965
2016-02-07,Product_D,Warehouse_1,1387.219194690691
2016-02-07,Product_D,Warehouse_2,1609.6452878918121
2016-02-07,Product_D,Warehouse_3,1748.432287391385
2016-02-14,Product_A,Warehouse_1,1097.0545222731969
2016-02-14,Product_A,Warehouse_2,1277.7359522020824
2016-02-14,Product_A,Warehouse_3,1493.8935605651095
2016-02-14,Product_B,Warehouse_1,1210.3048700556674
2016-02-14,Product_B,Warehouse_2,1373.3055890321887
2016-02-14,Product_B,Warehouse_3,1602.2974811982042
2016-02-14,Product_C,Warehouse_1,1378.7347078068308
2016-02-14,Product_C,Warehouse_2,1512.0113422764975
2016-02-14,Product_C,Warehouse_3,1770.564378840183
2016-02-14,Product_D,Warehouse_1,1430.62599228956
2016-02-14,Product_D,Warehouse_2,1652.0093006801628
2016-02-14,Product_D,Warehouse_3,1774.5783217506805
2016-02-21,Product_A,Warehouse_1,1118.5466284434976
2016-02-21,Product_A,Warehouse_2,1319.9969163199958
2016-02-21,Product_A,Warehouse_3,1482.6699832454751
2016-02-21,Product_B,Warehouse_1,1172.1598539745078
2016-02-21,Product_B,Warehouse_2,1338.788000793857
2016-02-21,Product_B,Warehouse_3,1688.1082520368036
2016-02-21,Product_C,Warehouse_1,1264.681125721597
2016-02-21,Product_C,Warehouse_2,1580.612323850337
2016-02-21,Product_C,Warehouse_3,1689.9266115063292
2016-02-21,Product_D,Warehouse_1,1370.1766052029852
2016-02-21,Product_D,Warehouse_2,1644.4272272044718
2016-02-21,Product_D,Warehouse_3,1781.741673101879
2016-02-28,Product_A,Warehouse_1,1141.7242161354357
2016-02-28,Product_A,Warehouse_2,1296.6606819466115
2016-02-28,Product_A,Warehouse_3,1537.3224949951111
2016-02-28,Product_B,Warehouse_1,1164.8919669938666
2016-02-28,Product_B,Warehouse_2,1454.8688230884602
2016-02-28,Product_B,Warehouse_3,1637.699904322372
2016-02-28,Product_C,Warehouse_1,1267.3187356860888
2016-02-28,Product_C,Warehouse_2,1645.448056239959
2016-02-28,Product_C,Warehouse_3,1740.3074215092465
2016-02-28,Product_D,Warehouse_1,1527.8246237157489
2016-02-28,Product_D,Warehouse_2,1693.3146611266598
2016-02-28,Product_D,Warehouse_3,1803.8595311783326
2016-03-06,Product_A,Warehouse_1,1099.3864122697728
2016-03-06,Product_A,Warehouse_2,1299.82704082896
2016-03-06,Product_A,Warehouse_3,1428.4985724786095
2016-03-06,Product_B,Warehouse_1,1185.2082440325225
2016-03-06,Product_B,Warehouse_2,1432.3383011989986
2016-03-06,Product_B,Warehouse_3,1696.2978780442404
2016-03-06,Product_C,Warehouse_1,1281.3614058510898
2016-03-06,Product_C,Warehouse_2,1564.1028299681504
2016-03-06,Product_C,Warehouse_3,1657.370332924834
2016-03-06,Product_D,Warehouse_1,1390.6839987394433
2016-03-06,Product_D,Warehouse_2,1597.1179702855236
2016-03-06,Product_D,Warehouse_3,1838.5905540748747
2016-03-13,Product_A,Warehouse_1,1142.8654823360405
2016-03-13,Product_A,Warehouse_2,1368.1170872407172
2016-03-13,Product_A,Warehouse_3,1558.5418480202468
2016-03-13,Product_B,Warehouse_1,1232.1584107701246
2016-03-13,Product_B,Warehouse_2,1439.518247175431
2016-03-13,Product_B,Warehouse_3,1699.4265345548765
2016-03-13,Product_C,Warehouse_1,1294.453690938387
2016-03-13,Product_C,Warehouse_2,1558.7364159533581
2016-03-13,Product_C,Warehouse_3,1629.5928036750875
2016-03-13,Product_D,Warehouse_1,1440.5667121448805
2016-03-13,Product_D,Warehouse_2,1595.8375228760447
2016-03-13,Product_D,Warehouse_3,1820.1285591215756
2016-03-20,Product_A,Warehouse_1,1172.0043122526852
2016-03-20,Product_A,Warehouse_2,1328.2321904763198
2016-03-20,Product_A,Warehouse_3,1564.2593770604465
2016-03-20,Product_B,Warehouse_1,1293.6882407569203
2016-03-20,Product_B,Warehouse_2,1439.4546984432861
2016-03-20,Product_B,Warehouse_3,1678.5520532310245
2016-03-20,Product_C,Warehouse_1,1303.6719511160395
2016-03-20,Product_C,Warehouse_2,1519.5895058865192
2016-03-20,Product_C,Warehouse_3,1693.869029180076
2016-03-20,Product_D,Warehouse_1,1472.1488797323188
2016-03-20,Product_D,Warehouse_2,1640.7045676896798
2016-03-20,Product_D,Warehouse_3,1794.6382769052539
2016-03-27,Product_A,Warehouse_1,1127.7334416823167
2016-03-27,Product_A,Warehouse_2,1372.078419440929
2016-03-27,Product_A,Warehouse_3,1518.0366004481023
2016-03-27,Product_B,Warehouse_1,1172.5533594575118
2016-03-27,Product_B,Warehouse_2,1426.5955877893707
2016-03-27,Product_B,Warehouse_3,1520.971720446553
2016-03-27,Product_C,Warehouse_1,1358.4385322199737
2016-03-27,Product_C,Warehouse_2,1498.933620633766
2016-03-27,Product_C,Warehouse_3,1696.5344631860446
2016-03-27,Product_D,Warehouse_1,1463.7847839389754
2016-03-27,Product_D,Warehouse_2,1551.7418561387415
2016-03-27,Product_D,Warehouse_3,1917.3549321410178
2016-04-03,Product_A,Warehouse_1,1089.2891681023107
2016-04-03,Product_A,Warehouse_2,1287.138723019977
2016-04-03,Product_A,Warehouse_3,1564.36250734758
2016-04-03,Product_B,Warehouse_1,1248.7360338447431
2016-04-03,Product_B,Warehouse_2,1535.8627561429757
2016-04-03,Product_B,Warehouse_3,1602.7409710076458
2016-04-03,Product_C,Warehouse_1,1307.2809382560015
2016-04-03,Product_C,Warehouse_2,1439.3354711910592
2016-04-03,Product_C,Warehouse_3,1696.6961563217806
2016-04-03,Product_D,Warehouse_1,1377.229705410634
2016-04-03,Product_D,Warehouse_2,1590.862919533947
2016-04-03,Product_D,Warehouse_3,1726.091882361524
2016-04-10,Product_A,Warehouse_1,1196.3316481839477
2016-04-10,Product_A,Warehouse_2,1242.47109606794
2016-04-10,Product_A,Warehouse_3,1373.1911302696362
2016-04-10,Product_B,Warehouse_1,1153.880049110071
2016-04-10,Product_B,Warehouse_2,1383.1092925494142
2016-04-10,Product_B,Warehouse_3,1555.823567026366
2016-04-10,Product_C,Warehouse_1,1368.2164472258476
2016-04-10,Product_C,Warehouse_2,1506.409311259417
2016-04-10,Product_C,Warehouse_3,1714.570550409545
2016-04-10,Product_D,Warehouse_1,1443.8208584044926
2016-04-10,Product_D,Warehouse_2,1627.601896538128
2016-04-10,Product_D,Warehouse_3,1862.229635061524
2016-04-17,Product_A,Warehouse_1,1057.8273925074147
2016-04-17,Product_A,Warehouse_2,1285.9253651552503
2016-04-17,Product_A,Warehouse_3,1546.5996274926988
2016-04-17,Product_B,Warehouse_1,1086.5735470850104
2016-04-17,Product_B,Warehouse_2,1344.5420462233599
2016-04-17,Product_B,Warehouse_3,1638.3508817982192
2016-04-17,Product_C,Warehouse_1,1289.2888184394756
2016-04-17,Product_C,Warehouse_2,1560.1066476947067
2016-04-17,Product_C,Warehouse_3,1753.7602850318801
2016-04-17,Product_D,Warehouse_1,1353.39662617967
2016-04-17,Product_D,Warehouse_2,1633.634124562566
2016-04-17,Product_D,Warehouse_3,1873.3861629725973
2016-04-24,Product_A,Warehouse_1,1120.6729902717705
2016-04-24,Product_A,Warehouse_2,1264.4280263269284
2016-04-24,Product_A,Warehouse_3,1557.2707672848903
2016-04-24,Product_B,Warehouse_1,1245.0724965169218
2016-04-24,Product_B,Warehouse_2,1440.4318093641616
2016-04-24,Product_B,Warehouse_3,1649.0982148610715
2016-04-24,Product_C,Warehouse_1,1163.5706271778408
2016-04-24,Product_C,Warehouse_2,1557.3481482432705
2016-04-24,Product_C,Warehouse_3,1803.7078607181707
2016-04-24,Product_D,Warehouse_1,1435.1331939206866
2016-04-24,Product_D,Warehouse_2,1622.9377200142083
2016-04-24,Product_D,Warehouse_3,1848.1232038587939
2016-05-01,Product_A,Warehouse_1,1111.9112736842558
2016-05-01,Product_A,Warehouse_2,1327.5890630850308
2016-05-01,Product_A,Warehouse_3,1495.0735500122705
2016-05-01,Product_B,Warehouse_1,1156.664757273155
2016-05-01,Product_B,Warehouse_2,1344.7838643892694
2016-05-01,Product_B,Warehouse_3,1545.0904135884068
2016-05-01,Product_C,Warehouse_1,1226.3478724524552
2016-05-01,Product_C,Warehouse_2,1441.6128994490446
2016-05-01,Product_C,Warehouse_3,1783.0633063709931
2016-05-01,Product_D,Warehouse_1,1432.7047831828122
2016-05-01,Product_D,Warehouse_2,1563.7486304657664
2016-05-01,Product_D,Warehouse_3,1775.4803653007245
2016-05-08,Product_A,Warehouse_1,1100.6278765453228
2016-05-08,Product_A,Warehouse_2,1262.2227485257822
2016-05-08,Product_A,Warehouse_3,1498.3758428587162
2016-05-08,Product_B,Warehouse_1,1233.8802068951456
2016-05-08,Product_B,Warehouse_2,1393.2128633225914
2016-05-08,Product_B,Warehouse_3,1611.8007871330997
2016-05-08,Product_C,Warehouse_1,1339.3245769679809
2016-05-08,Product_C,Warehouse_2,1481.3934121990897
2016-05-08,Product_C,Warehouse_3,1709.2395299567181
2016-05-08,Product_D,Warehouse_1,1379.531120355832
2016-05-08,Product_D,Warehouse_2,1593.5735565082791
2016-05-08,Product_D,Warehouse_3,1778.763486745852
2016-05-15,Product_A,Warehouse_1,1068.5565073221942
2016-05-15,Product_A,Warehouse_2,1303.685592649351
2016-05-15,Product_A,Warehouse_3,1523.3272657909106
2016-05-15,Product_B,Warehouse_1,1202.3152223000523
2016-05-15,Product_B,Warehouse_2,1419.9363479155966
2016-05-15,Product_B,Warehouse_3,1558.1034109879386
2016-05-15,Product_C,Warehouse_1,1234.813240390011
2016-05-15,Product_C,Warehouse_2,1515.8521751483802
2016-05-15,Product_C,Warehouse_3,1729.3940695587378
2016-05-15,Product_D,Warehouse_1,1397.4928633299912
2016-05-15,Product_D,Warehouse_2,1662.401789021236
2016-05-15,Product_D,Warehouse_3,1840.384939899395
2016-05-22,Product_A,Warehouse_1,1229.02854203845
2016-05-22,Product_A,Warehouse_2,1284.9595743002167
2016-05-22,Product_A,Warehouse_3,1445.0575601952316
2016-05-22,Product_B,Warehouse_1,1157.9931604630244
2016-05-22,Product_B,Warehouse_2,1366.7251096812672
2016-05-22,Product_B,Warehouse_3,1618.8015691719056
2016-05-22,Product_C,Warehouse_1,1187.0965718019372
2016-05-22,Product_C,Warehouse_2,1560.927550904542
2016-05-22,Product_C,Warehouse_3,1683.0351704428829
2016-05-22,Product_D,Warehouse_1,1382.6603221105624
2016-05-22,Product_D,Warehouse_2,1541.0328416987502
2016-05-22,Product_D,Warehouse_3,1789.288722427491
2016-05-29,Product_A,Warehouse_1,1095.6619883833766
2016-05-29,Product_A,Warehouse_2,1288.9027536199862
2016-05-29,Product_A,Warehouse_3,1511.9529627971215
2016-05-29,Product_B,Warehouse_1,1165.5183979024484
2016-05-29,Product_B,Warehouse_2,1350.2092119794586
2016-05-29,Product_B,Warehouse_3,1622.416406524899
2016-05-29,Product_C,Warehouse_1,1299.9333726907898
2016-05-29,Product_C,Warehouse_2,1504.8590527598683
2016-05-29,Product_C,Warehouse_3,1747.9513627220983
2016-05-29,Product_D,Warehouse_1,1343.8717804369658
2016-05-29,Product_D,Warehouse_2,1552.2379771374567
2016-05-29,Product_D,Warehouse_3,1857.8609825414496
2016-06-05,Product_A,Warehouse_1,995.8558321212979
2016-06-05,Product_A,Warehouse_2,1204.5293926834493
2016-06-05,Product_A,Warehouse_3,1510.8930915592498
2016-06-05,Product_B,Warehouse_1,1181.9100096011018
2016-06-05,Product_B,Warehouse_2,1375.2616068529637
2016-06-05,Product_B,Warehouse_3,1565.417029594981
2016-06-05,Product_C,Warehouse_1,1271.5633773513784
2016-06-05,Product_C,Warehouse_2,1465.3943942654023
2016-06-05,Product_C,Warehouse_3,1737.772135129721
2016-06-05,Product_D,Warehouse_1,1350.0925935624962
2016-06-05,Product_D,Warehouse_2,1561.931323186111
2016-06-05,Product_D,Warehouse_3,1859.7224402612537
2016-06-12,Product_A,Warehouse_1,1071.3754851014917
2016-06-12,Product_A,Warehouse_2,1381.600819476259
2016-06-12,Product_A,Warehouse_3,1464.7510149490524
2016-06-12,Product_B,Warehouse_1,1238.370749123008
2016-06-12,Product_B,Warehouse_2,1287.2327980845162
2016-06-12,Product_B,Warehouse_3,1577.6822230407834
2016-06-12,Product_C,Warehouse_1,1190.7763218424532
2016-06-12,Product_C,Warehouse_2,1512.2227153302292
2016-06-12,Product_C,Warehouse_3,1609.3566091895489
2016-06-12,Product_D,Warehouse_1,1384.1884777191672
2016-06-12,Product_D,Warehouse_2,1555.8902061654783
2016-06-12,Product_D,Warehouse_3,1712.0898407407985
2016-06-19,Product_A,Warehouse_1,989.0320008551229
2016-06-19,Product_A,Warehouse_2,1244.4479768209944
2016-06-19,Product_A,Warehouse_3,1557.0314722947664
2016-06-19,Product_B,Warehouse_1,1155.325747255531
2016-06-19,Product_B,Warehouse_2,1415.861077105793
2016-06-19,Product_B,Warehouse_3,1567.1478566168905
2016-06-19,Product_C,Warehouse_1,1313.8363386845226
2016-06-19,Product_C,Warehouse_2,1378.6544310847742
2016-06-19,Product_C,Warehouse_3,1649.8405846575233
2016-06-19,Product_D,Warehouse_1,1417.470276189661
2016-06-19,Product_D,Warehouse_2,1561.837252558341
2016-06-19,Product_D,Warehouse_3,1765.6772358644475
2016-06-26,Product_A,Warehouse_1,1048.4769044057105
2016-06-26,Product_A,Warehouse_2,1327.4689691683561
2016-06-26,Product_A,Warehouse_3,1484.8757176977474
2016-06-26,Product_B,Warehouse_1,1172.2011138087673
2016-06-26,Product_B,Warehouse_2,1402.1527272669646
2016-06-26,Product_B,Warehouse_3,1599.4112464558968
2016-06-26,Product_C,Warehouse_1,1280.629352321877
2016-06-26,Product_C,Warehouse_2,1547.3515748495422
2016-06-26,Product_C,Warehouse_3,1666.985623318044
2016-06-26,Product_D,Warehouse_1,1383.9040523983972
2016-06-26,Product_D,Warehouse_2,1537.8523723323556
2016-06-26,Product_D,Warehouse_3,1777.5057613503066
2016-07-03,Product_A,Warehouse_1,1124.3880761872683
2016-07-03,Product_A,Warehouse_2,1212.8371199105632
2016-07-03,Product_A,Warehouse_3,1388.3203587180772
2016-07-03,Product_B,Warehouse_1,1194.8379821409908
2016-07-03,Product_B,Warehouse_2,1337.561692388316
